coddis,ano,turmas,pfx,matr,semestre,unidade
MFT0290,2012,1,MFT,8,1,FM
MFT0290,2013,1,MFT,7,1,FM
MFT0290,2014,1,MFT,7,1,FM
MFT0290,2017,1,MFT,7,1,FM
MFT0290,2018,1,MFT,4,1,FM
MFT0292,2012,1,MFT,7,1,FM
MFT0292,2013,1,MFT,5,1,FM
MFT0292,2014,1,MFT,7,1,FM
MFT0292,2015,1,MFT,11,1,FM
MFT0292,2016,1,MFT,14,1,FM
MFT0292,2017,1,MFT,7,1,FM
MFT0292,2018,1,MFT,4,1,FM
MFT0292,2019,1,MFT,6,1,FM
MFT0292,2020,1,MFT,4,1,FM
MFT0293,2012,1,MFT,9,1,FM
MFT0293,2013,1,MFT,10,1,FM
MFT0293,2014,1,MFT,6,1,FM
MFT0293,2015,1,MFT,7,1,FM
MFT0293,2016,1,MFT,6,1,FM
MFT0293,2017,1,MFT,6,1,FM
MFT0293,2018,1,MFT,4,1,FM
MFT0293,2019,1,MFT,6,1,FM
MFT0300,2012,1,MFT,9,1,FM
MFT0300,2013,1,MFT,9,1,FM
MFT0300,2014,1,MFT,8,1,FM
MFT0300,2015,1,MFT,6,1,FM
MFT0300,2016,1,MFT,6,1,FM
MFT0300,2017,1,MFT,6,1,FM
MFT0300,2018,1,MFT,5,1,FM
MFT0300,2019,1,MFT,7,1,FM
MFT0300,2020,1,MFT,6,1,FM
MFT0301,2012,1,MFT,8,1,FM
MFT0301,2013,1,MFT,9,1,FM
MFT0301,2014,1,MFT,7,1,FM
MFT0301,2015,1,MFT,9,1,FM
MFT0301,2016,1,MFT,6,1,FM
MFT0301,2017,1,MFT,7,1,FM
MFT0301,2018,1,MFT,5,1,FM
MFT0303,2012,1,MFT,10,1,FM
MFT0303,2013,1,MFT,8,1,FM
MFT0303,2014,1,MFT,10,1,FM
MFT0303,2015,1,MFT,9,1,FM
MFT0303,2016,1,MFT,9,1,FM
MFT0303,2017,1,MFT,8,1,FM
MFT0303,2018,1,MFT,7,1,FM
MFT0303,2019,1,MFT,6,1,FM
MFT0303,2020,1,MFT,5,1,FM
MFT0304,2012,1,MFT,10,1,FM
MFT0304,2013,1,MFT,7,1,FM
MFT0304,2014,1,MFT,8,1,FM
MFT0304,2015,1,MFT,7,1,FM
MFT0304,2016,1,MFT,7,1,FM
MFT0304,2017,1,MFT,5,1,FM
MFT0304,2018,1,MFT,3,1,FM
MFT0305,2012,1,MFT,5,1,FM
MFT0305,2013,1,MFT,5,1,FM
MFT0305,2014,1,MFT,5,1,FM
MFT0305,2015,1,MFT,6,1,FM
MFT0305,2016,1,MFT,6,1,FM
MFT0305,2017,1,MFT,5,1,FM
MFT0305,2018,1,MFT,3,1,FM
MFT0305,2019,1,MFT,6,1,FM
MFT0305,2020,1,MFT,5,1,FM
MFT0308,2012,2,MFT,11,ambos,FM
MFT0308,2013,2,MFT,6,ambos,FM
MFT0308,2014,2,MFT,12,ambos,FM
MFT0308,2015,2,MFT,9,ambos,FM
MFT0308,2016,2,MFT,12,ambos,FM
MFT0308,2017,2,MFT,8,ambos,FM
MFT0309,2012,2,MFT,12,ambos,FM
MFT0309,2013,2,MFT,4,ambos,FM
MFT0309,2014,2,MFT,6,ambos,FM
MFT0309,2015,2,MFT,12,ambos,FM
MFT0309,2016,2,MFT,10,ambos,FM
MFT0309,2017,2,MFT,8,ambos,FM
MFT0309,2018,1,MFT,2,1,FM
MFT0311,2012,1,MFT,5,1,FM
MFT0311,2013,1,MFT,5,1,FM
MFT0311,2014,1,MFT,5,1,FM
MFT0311,2015,1,MFT,7,1,FM
MFT0311,2016,1,MFT,9,1,FM
MFT0311,2017,1,MFT,5,1,FM
MFT0311,2018,1,MFT,7,1,FM
MFT0311,2019,1,MFT,5,1,FM
MFT0311,2020,1,MFT,6,1,FM
MFT0312,2012,2,MFT,10,ambos,FM
MFT0312,2013,1,MFT,2,1,FM
MFT0312,2014,1,MFT,4,1,FM
MFT0312,2015,1,MFT,4,2,FM
MFT0312,2016,1,MFT,4,1,FM
MFT0312,2017,1,MFT,2,2,FM
MFT0314,2012,2,MFT,5,ambos,FM
MFT0314,2013,2,MFT,3,ambos,FM
MFT0314,2014,2,MFT,5,ambos,FM
MFT0314,2015,2,MFT,4,ambos,FM
MFT0314,2016,2,MFT,5,ambos,FM
MFT0314,2017,1,MFT,3,1,FM
MFT0321,2012,1,MFT,4,1,FM
MFT0321,2013,1,MFT,4,1,FM
MFT0321,2014,1,MFT,4,1,FM
MFT0321,2015,1,MFT,4,1,FM
MFT0321,2016,1,MFT,6,1,FM
MFT0321,2017,1,MFT,8,1,FM
MFT0321,2018,1,MFT,5,1,FM
MFT0321,2019,1,MFT,6,1,FM
MFT0321,2020,1,MFT,6,1,FM
MFT0322,2012,1,MFT,5,1,FM
MFT0322,2013,1,MFT,6,1,FM
MFT0322,2014,1,MFT,6,1,FM
MFT0322,2015,1,MFT,7,1,FM
MFT0322,2016,1,MFT,5,1,FM
MFT0322,2017,1,MFT,7,1,FM
MFT0322,2018,1,MFT,5,1,FM
MFT0322,2019,1,MFT,6,1,FM
MFT0322,2020,1,MFT,6,1,FM
MFT0323,2012,1,MFT,7,1,FM
MFT0323,2013,1,MFT,7,1,FM
MFT0323,2014,1,MFT,8,1,FM
MFT0323,2015,1,MFT,5,1,FM
MFT0323,2016,1,MFT,5,1,FM
MFT0323,2017,1,MFT,7,1,FM
MFT0323,2019,1,MFT,6,1,FM
MFT0323,2020,1,MFT,6,1,FM
MFT0324,2012,1,MFT,8,1,FM
MFT0324,2013,1,MFT,7,1,FM
MFT0324,2014,1,MFT,6,1,FM
MFT0324,2015,1,MFT,8,1,FM
MFT0324,2016,1,MFT,8,1,FM
MFT0324,2017,1,MFT,5,1,FM
MFT0324,2018,1,MFT,4,1,FM
MFT0324,2019,1,MFT,5,1,FM
MFT0324,2020,1,MFT,5,1,FM
MFT0326,2012,1,MFT,23,1,FM
MFT0326,2013,1,MFT,26,1,FM
MFT0326,2014,1,MFT,23,1,FM
MFT0326,2015,1,MFT,24,1,FM
MFT0326,2016,1,MFT,26,1,FM
MFT0326,2017,1,MFT,18,1,FM
MFT0326,2018,1,MFT,29,1,FM
MFT0326,2019,1,MFT,25,1,FM
MFT0326,2020,1,MFT,22,1,FM
MFT0327,2012,1,MFT,23,2,FM
MFT0327,2013,1,MFT,22,2,FM
MFT0327,2014,1,MFT,20,2,FM
MFT0327,2015,1,MFT,20,2,FM
MFT0327,2016,1,MFT,27,2,FM
MFT0327,2017,1,MFT,16,2,FM
MFT0327,2018,1,MFT,29,2,FM
MFT0327,2019,1,MFT,24,2,FM
MFT0327,2020,1,MFT,22,2,FM
MFT0332,2012,1,MFT,25,2,FM
MFT0332,2013,1,MFT,22,2,FM
MFT0332,2014,1,MFT,21,2,FM
MFT0332,2015,1,MFT,20,2,FM
MFT0332,2016,1,MFT,27,2,FM
MFT0332,2017,1,MFT,17,2,FM
MFT0332,2018,1,MFT,27,2,FM
MFT0332,2019,1,MFT,6,2,FM
MFT0332,2020,1,MFT,18,2,FM
MFT0341,2012,1,MFT,25,1,FM
MFT0341,2013,3,MFT,23,ambos,FM
MFT0341,2014,2,MFT,22,ambos,FM
MFT0341,2015,2,MFT,29,ambos,FM
MFT0341,2016,2,MFT,24,ambos,FM
MFT0341,2017,2,MFT,22,ambos,FM
MFT0341,2018,2,MFT,21,ambos,FM
MFT0341,2019,2,MFT,23,ambos,FM
MFT0341,2020,2,MFT,19,ambos,FM
MFT0342,2012,1,MFT,24,2,FM
MFT0342,2013,1,MFT,26,1,FM
MFT0342,2014,1,MFT,20,1,FM
MFT0342,2015,1,MFT,29,1,FM
MFT0342,2016,1,MFT,20,1,FM
MFT0342,2017,1,MFT,24,1,FM
MFT0342,2018,1,MFT,30,1,FM
MFT0342,2019,1,MFT,22,2,FM
MFT0342,2020,1,MFT,21,1,FM
MFT0343,2012,1,MFT,21,2,FM
MFT0343,2013,1,MFT,23,2,FM
MFT0343,2014,1,MFT,30,2,FM
MFT0343,2015,1,MFT,24,2,FM
MFT0343,2016,1,MFT,22,2,FM
MFT0343,2017,1,MFT,21,2,FM
MFT0343,2018,1,MFT,23,2,FM
MFT0343,2019,1,MFT,21,2,FM
MFT0343,2020,1,MFT,25,2,FM
MFT0344,2012,1,MFT,25,1,FM
MFT0344,2013,1,MFT,26,1,FM
MFT0344,2014,1,MFT,25,1,FM
MFT0344,2015,1,MFT,24,1,FM
MFT0344,2016,1,MFT,23,2,FM
MFT0344,2017,1,MFT,26,1,FM
MFT0344,2018,1,MFT,24,1,FM
MFT0344,2019,1,MFT,23,1,FM
MFT0344,2020,1,MFT,24,1,FM
MFT0345,2012,1,MFT,24,2,FM
MFT0345,2013,1,MFT,29,2,FM
MFT0345,2014,1,MFT,26,2,FM
MFT0345,2015,1,MFT,24,2,FM
MFT0345,2017,1,MFT,23,2,FM
MFT0345,2018,1,MFT,24,2,FM
MFT0345,2019,1,MFT,22,2,FM
MFT0345,2020,1,MFT,25,2,FM
MFT0347,2012,1,MFT,25,1,FM
MFT0347,2013,1,MFT,29,1,FM
MFT0347,2014,1,MFT,25,1,FM
MFT0347,2015,1,MFT,26,1,FM
MFT0347,2016,1,MFT,25,1,FM
MFT0347,2017,1,MFT,26,1,FM
MFT0347,2018,1,MFT,26,1,FM
MFT0347,2019,1,MFT,24,1,FM
MFT0348,2012,1,MFT,25,2,FM
MFT0348,2013,1,MFT,24,2,FM
MFT0348,2014,1,MFT,26,2,FM
MFT0348,2015,1,MFT,26,2,FM
MFT0348,2016,1,MFT,22,2,FM
MFT0348,2018,1,MFT,23,2,FM
MFT0348,2019,1,MFT,25,2,FM
MFT0348,2020,1,MFT,19,2,FM
MFT0350,2012,1,MFT,26,1,FM
MFT0350,2013,1,MFT,25,1,FM
MFT0350,2014,1,MFT,29,1,FM
MFT0350,2015,1,MFT,26,1,FM
MFT0350,2016,1,MFT,25,1,FM
MFT0350,2017,1,MFT,21,2,FM
MFT0350,2018,1,MFT,26,2,FM
MFT0350,2019,2,MFT,47,ambos,FM
MFT0350,2020,1,MFT,24,2,FM
MFT0351,2012,1,MFT,24,2,FM
MFT0351,2013,1,MFT,24,2,FM
MFT0351,2014,1,MFT,26,2,FM
MFT0351,2015,1,MFT,24,2,FM
MFT0351,2017,1,MFT,21,2,FM
MFT0351,2018,1,MFT,25,2,FM
MFT0363,2012,1,MFT,25,1,FM
MFT0363,2013,1,MFT,30,1,FM
MFT0363,2014,1,MFT,29,1,FM
MFT0363,2015,1,MFT,25,1,FM
MFT0363,2016,1,MFT,24,1,FM
MFT0363,2018,1,MFT,20,1,FM
MFT0363,2019,1,MFT,32,1,FM
MFT0363,2020,1,MFT,20,1,FM
MFT0364,2012,1,MFT,24,2,FM
MFT0364,2013,1,MFT,25,2,FM
MFT0364,2014,1,MFT,27,2,FM
MFT0364,2015,1,MFT,22,2,FM
MFT0364,2016,1,MFT,22,2,FM
MFT0364,2018,1,MFT,28,1,FM
MFT0364,2019,1,MFT,32,1,FM
MFT0364,2020,1,MFT,20,1,FM
MFT0365,2012,1,MFT,24,2,FM
MFT0365,2013,1,MFT,24,2,FM
MFT0365,2014,1,MFT,29,2,FM
MFT0365,2015,1,MFT,24,2,FM
MFT0365,2016,1,MFT,23,2,FM
MFT0365,2018,1,MFT,21,2,FM
MFT0365,2019,1,MFT,24,2,FM
MFT0365,2020,1,MFT,19,2,FM
MFT0366,2012,1,MFT,25,2,FM
MFT0366,2013,1,MFT,23,2,FM
MFT0366,2014,1,MFT,28,2,FM
MFT0366,2015,1,MFT,24,2,FM
MFT0366,2016,1,MFT,23,2,FM
MFT0366,2018,1,MFT,25,1,FM
MFT0366,2019,1,MFT,34,1,FM
MFT0366,2020,1,MFT,18,1,FM
MFT0367,2012,1,MFT,25,1,FM
MFT0367,2013,1,MFT,26,1,FM
MFT0367,2014,1,MFT,25,1,FM
MFT0367,2015,1,MFT,33,1,FM
MFT0367,2016,1,MFT,26,1,FM
MFT0367,2017,1,MFT,21,1,FM
MFT0367,2018,1,MFT,24,1,FM
MFT0367,2019,1,MFT,28,1,FM
MFT0367,2020,1,MFT,22,1,FM
MFT0368,2012,1,MFT,28,1,FM
MFT0368,2013,1,MFT,27,1,FM
MFT0368,2014,1,MFT,27,1,FM
MFT0368,2015,1,MFT,29,1,FM
MFT0368,2016,1,MFT,21,1,FM
MFT0368,2017,1,MFT,25,1,FM
MFT0368,2018,1,MFT,25,2,FM
MFT0368,2019,2,MFT,46,2,FM
MFT0368,2020,1,MFT,22,2,FM
MFT0369,2012,1,MFT,24,1,FM
MFT0369,2013,1,MFT,27,1,FM
MFT0369,2014,1,MFT,24,1,FM
MFT0369,2015,1,MFT,31,1,FM
MFT0369,2016,1,MFT,24,1,FM
MFT0369,2017,1,MFT,22,1,FM
MFT0369,2018,1,MFT,27,1,FM
MFT0369,2019,1,MFT,31,1,FM
MFT0369,2020,1,MFT,19,1,FM
MFT0376,2012,1,MFT,25,1,FM
MFT0376,2013,1,MFT,25,1,FM
MFT0376,2014,1,MFT,25,1,FM
MFT0376,2015,1,MFT,25,1,FM
MFT0376,2016,1,MFT,25,1,FM
MFT0376,2017,1,MFT,25,1,FM
MFT0376,2018,1,MFT,25,1,FM
MFT0376,2019,1,MFT,26,1,FM
MFT0376,2020,1,MFT,25,1,FM
MFT0377,2012,1,MFT,23,1,FM
MFT0377,2013,1,MFT,23,1,FM
MFT0377,2014,1,MFT,23,1,FM
MFT0377,2015,1,MFT,25,1,FM
MFT0377,2016,1,MFT,26,1,FM
MFT0377,2017,1,MFT,24,1,FM
MFT0377,2018,1,MFT,25,1,FM
MFT0377,2019,1,MFT,20,1,FM
MFT0377,2020,1,MFT,21,1,FM
MFT0378,2012,1,MFT,19,1,FM
MFT0378,2013,1,MFT,21,1,FM
MFT0378,2014,1,MFT,14,1,FM
MFT0378,2015,1,MFT,8,1,FM
MFT0378,2016,1,MFT,17,1,FM
MFT0378,2017,1,MFT,25,1,FM
MFT0378,2018,1,MFT,26,1,FM
MFT0378,2019,1,MFT,16,1,FM
MFT0378,2020,1,MFT,29,1,FM
MFT0379,2012,1,MFT,17,2,FM
MFT0379,2013,1,MFT,21,2,FM
MFT0379,2014,1,MFT,17,2,FM
MFT0379,2015,1,MFT,25,2,FM
MFT0379,2016,1,MFT,27,2,FM
MFT0379,2017,1,MFT,26,2,FM
MFT0379,2018,1,MFT,21,2,FM
MFT0379,2019,1,MFT,23,2,FM
MFT0379,2020,1,MFT,26,2,FM
MFT0380,2012,1,MFT,24,2,FM
MFT0380,2013,1,MFT,25,2,FM
MFT0380,2014,1,MFT,26,2,FM
MFT0380,2015,1,MFT,24,2,FM
MFT0380,2017,1,MFT,20,2,FM
MFT0380,2018,1,MFT,21,2,FM
MFT0380,2019,1,MFT,21,2,FM
MFT0380,2020,1,MFT,22,2,FM
MFT0384,2012,1,MFT,25,1,FM
MFT0384,2013,1,MFT,29,1,FM
MFT0384,2014,1,MFT,27,1,FM
MFT0384,2015,1,MFT,29,1,FM
MFT0384,2017,1,MFT,23,2,FM
MFT0384,2018,1,MFT,25,2,FM
MFT0384,2019,1,MFT,23,2,FM
MFT0384,2020,1,MFT,20,2,FM
MFT0400,2012,1,MFT,5,1,FM
MFT0400,2013,1,MFT,3,1,FM
MFT0400,2014,1,MFT,5,1,FM
MFT0400,2015,1,MFT,6,1,FM
MFT0400,2016,1,MFT,6,1,FM
MFT0400,2017,1,MFT,5,1,FM
MFT0400,2018,1,MFT,3,1,FM
MFT0400,2019,1,MFT,7,1,FM
MFT0400,2020,1,MFT,5,1,FM
MFT0401,2012,1,MFT,23,1,FM
MFT0401,2013,1,MFT,22,1,FM
MFT0401,2014,1,MFT,25,1,FM
MFT0401,2015,1,MFT,29,1,FM
MFT0401,2016,1,MFT,27,1,FM
MFT0401,2017,1,MFT,22,1,FM
MFT0401,2018,1,MFT,23,2,FM
MFT0401,2019,1,MFT,22,2,FM
MFT0401,2020,1,MFT,20,1,FM
MFT0402,2012,1,MFT,23,2,FM
MFT0402,2013,1,MFT,21,2,FM
MFT0402,2014,1,MFT,25,2,FM
MFT0402,2015,1,MFT,29,2,FM
MFT0402,2016,1,MFT,25,2,FM
MFT0402,2017,1,MFT,21,2,FM
MFT0402,2018,1,MFT,23,2,FM
MFT0402,2019,1,MFT,23,2,FM
MFT0402,2020,1,MFT,22,2,FM
MFT0404,2012,1,MFT,25,1,FM
MFT0404,2013,1,MFT,23,1,FM
MFT0404,2014,1,MFT,22,1,FM
MFT0404,2015,1,MFT,21,1,FM
MFT0404,2016,1,MFT,26,1,FM
MFT0404,2017,1,MFT,18,1,FM
MFT0404,2018,1,MFT,26,1,FM
MFT0404,2019,1,MFT,6,1,FM
MFT0404,2020,1,MFT,18,1,FM
MFT0406,2012,1,MFT,25,2,FM
MFT0406,2013,1,MFT,22,2,FM
MFT0406,2014,1,MFT,23,2,FM
MFT0406,2015,1,MFT,29,2,FM
MFT0406,2016,1,MFT,24,2,FM
MFT0406,2017,1,MFT,24,2,FM
MFT0406,2018,1,MFT,22,2,FM
MFT0406,2019,1,MFT,21,2,FM
MFT0406,2020,1,MFT,19,2,FM
MFT0702,2012,1,MFT,26,1,FM
MFT0702,2013,1,MFT,24,1,FM
MFT0702,2014,1,MFT,25,1,FM
MFT0702,2015,1,MFT,25,1,FM
MFT0702,2016,1,MFT,25,1,FM
MFT0702,2017,1,MFT,25,1,FM
MFT0702,2018,1,MFT,25,1,FM
MFT0702,2019,1,MFT,25,1,FM
MFT0702,2020,1,MFT,24,1,FM
MFT0703,2012,1,MFT,25,2,FM
MFT0703,2013,1,MFT,25,2,FM
MFT0703,2014,1,MFT,24,2,FM
MFT0703,2015,1,MFT,23,2,FM
MFT0703,2016,1,MFT,24,2,FM
MFT0703,2017,1,MFT,25,2,FM
MFT0703,2018,1,MFT,24,2,FM
MFT0703,2019,1,MFT,24,2,FM
MFT0703,2020,1,MFT,27,2,FM
MFT0705,2012,1,MFT,27,1,FM
MFT0705,2013,1,MFT,25,1,FM
MFT0705,2014,1,MFT,25,1,FM
MFT0705,2015,1,MFT,25,1,FM
MFT0705,2016,1,MFT,25,1,FM
MFT0705,2017,1,MFT,25,1,FM
MFT0705,2018,1,MFT,25,1,FM
MFT0705,2019,1,MFT,25,1,FM
MFT0705,2020,1,MFT,24,1,FM
MFT0706,2012,1,MFT,25,2,FM
MFT0706,2013,1,MFT,23,2,FM
MFT0706,2014,1,MFT,24,2,FM
MFT0706,2015,1,MFT,23,2,FM
MFT0706,2016,1,MFT,26,2,FM
MFT0706,2017,1,MFT,24,2,FM
MFT0706,2018,1,MFT,23,2,FM
MFT0706,2019,1,MFT,22,2,FM
MFT0706,2020,1,MFT,27,2,FM
MFT0707,2012,1,MFT,27,1,FM
MFT0707,2013,1,MFT,29,1,FM
MFT0707,2014,1,MFT,27,1,FM
MFT0707,2015,1,MFT,26,1,FM
MFT0707,2016,1,MFT,22,1,FM
MFT0707,2017,1,MFT,24,1,FM
MFT0707,2018,1,MFT,24,1,FM
MFT0707,2019,1,MFT,22,1,FM
MFT0707,2020,1,MFT,22,1,FM
MFT0708,2012,1,MFT,23,2,FM
MFT0708,2013,1,MFT,30,2,FM
MFT0708,2014,1,MFT,21,2,FM
MFT0708,2015,1,MFT,24,2,FM
MFT0708,2016,1,MFT,23,2,FM
MFT0708,2017,1,MFT,25,2,FM
MFT0708,2018,1,MFT,25,2,FM
MFT0708,2019,1,MFT,25,2,FM
MFT0708,2020,1,MFT,30,2,FM
MFT0709,2012,1,MFT,21,2,FM
MFT0709,2013,1,MFT,20,2,FM
MFT0709,2014,1,MFT,30,2,FM
MFT0709,2015,1,MFT,25,2,FM
MFT0709,2016,1,MFT,19,2,FM
MFT0709,2017,1,MFT,24,2,FM
MFT0709,2018,1,MFT,24,2,FM
MFT0709,2019,1,MFT,20,2,FM
MFT0709,2020,1,MFT,21,2,FM
MFT0710,2012,1,MFT,19,1,FM
MFT0710,2013,1,MFT,29,1,FM
MFT0710,2014,1,MFT,24,1,FM
MFT0710,2015,1,MFT,24,1,FM
MFT0710,2016,1,MFT,24,1,FM
MFT0710,2017,1,MFT,11,1,FM
MFT0710,2018,1,MFT,29,1,FM
MFT0710,2019,1,MFT,26,1,FM
MFT0710,2020,1,MFT,22,1,FM
MFT0711,2012,1,MFT,26,1,FM
MFT0711,2013,1,MFT,25,1,FM
MFT0711,2014,1,MFT,25,1,FM
MFT0711,2015,1,MFT,24,1,FM
MFT0711,2016,1,MFT,24,1,FM
MFT0711,2018,1,MFT,48,1,FM
MFT0711,2019,1,MFT,29,1,FM
MFT0711,2020,1,MFT,27,1,FM
MFT0712,2012,1,MFT,24,1,FM
MFT0712,2013,1,MFT,21,1,FM
MFT0712,2014,1,MFT,14,1,FM
MFT0712,2015,1,MFT,24,1,FM
MFT0712,2016,1,MFT,31,1,FM
MFT0712,2017,1,MFT,1,2,FM
MFT0712,2018,2,MFT,45,ambos,FM
MFT0712,2019,1,MFT,23,2,FM
MFT0712,2020,1,MFT,26,2,FM
MFT0715,2012,1,MFT,44,2,FM
MFT0715,2013,1,MFT,26,2,FM
MFT0715,2014,1,MFT,31,2,FM
MFT0715,2015,1,MFT,24,2,FM
MFT0715,2016,1,MFT,24,2,FM
MFT0715,2017,1,MFT,19,2,FM
MFT0715,2018,1,MFT,24,2,FM
MFT0715,2019,1,MFT,24,2,FM
MFT0715,2020,1,MFT,26,2,FM
MFT0716,2012,1,MFT,23,1,FM
MFT0716,2013,1,MFT,31,1,FM
MFT0716,2014,1,MFT,30,1,FM
MFT0716,2015,1,MFT,27,1,FM
MFT0716,2016,1,MFT,24,1,FM
MFT0716,2017,1,MFT,31,1,FM
MFT0716,2018,1,MFT,21,1,FM
MFT0716,2019,1,MFT,24,1,FM
MFT0716,2020,1,MFT,24,2,FM
MFT0717,2012,1,MFT,25,2,FM
MFT0717,2013,1,MFT,27,2,FM
MFT0717,2014,1,MFT,22,2,FM
MFT0717,2015,1,MFT,25,2,FM
MFT0717,2017,1,MFT,40,2,FM
MFT0717,2018,1,MFT,29,2,FM
MFT0717,2019,1,MFT,24,2,FM
MFT0717,2020,1,MFT,26,2,FM
MFT0718,2012,1,MFT,22,1,FM
MFT0718,2013,1,MFT,23,1,FM
MFT0718,2014,1,MFT,18,1,FM
MFT0718,2015,1,MFT,30,1,FM
MFT0718,2016,1,MFT,21,1,FM
MFT0718,2017,1,MFT,24,1,FM
MFT0718,2018,1,MFT,21,1,FM
MFT0718,2019,1,MFT,21,1,FM
MFT0718,2020,1,MFT,22,1,FM
MFT0719,2012,1,MFT,20,2,FM
MFT0719,2013,1,MFT,26,2,FM
MFT0719,2014,1,MFT,29,2,FM
MFT0719,2015,1,MFT,23,2,FM
MFT0719,2016,1,MFT,19,2,FM
MFT0719,2017,1,MFT,18,2,FM
MFT0719,2018,1,MFT,25,2,FM
MFT0719,2019,1,MFT,23,2,FM
MFT0719,2020,1,MFT,22,2,FM
MFT0721,2012,1,MFT,24,2,FM
MFT0721,2013,1,MFT,30,2,FM
MFT0721,2014,1,MFT,23,2,FM
MFT0721,2016,2,MFT,50,ambos,FM
MFT0721,2017,1,MFT,25,2,FM
MFT0721,2018,1,MFT,22,2,FM
MFT0721,2019,1,MFT,1,2,FM
MFT0721,2020,1,MFT,44,2,FM
MFT0723,2012,1,MFT,23,1,FM
MFT0723,2013,1,MFT,23,1,FM
MFT0723,2014,1,MFT,24,1,FM
MFT0723,2015,1,MFT,26,1,FM
MFT0723,2016,1,MFT,16,1,FM
MFT0723,2017,1,MFT,34,1,FM
MFT0723,2018,1,MFT,25,1,FM
MFT0723,2019,1,MFT,23,1,FM
MFT0723,2020,1,MFT,24,1,FM
MFT0724,2012,1,MFT,19,1,FM
MFT0724,2013,1,MFT,26,1,FM
MFT0724,2014,1,MFT,27,1,FM
MFT0724,2015,1,MFT,25,1,FM
MFT0724,2016,1,MFT,14,1,FM
MFT0724,2017,1,MFT,35,1,FM
MFT0724,2018,1,MFT,23,1,FM
MFT0724,2019,1,MFT,22,1,FM
MFT0724,2020,1,MFT,14,2,FM
MFT0730,2012,1,MFT,7,1,FM
MFT0730,2013,1,MFT,6,1,FM
MFT0730,2014,1,MFT,5,1,FM
MFT0730,2015,1,MFT,11,1,FM
MFT0730,2016,1,MFT,11,1,FM
MFT0730,2017,1,MFT,7,1,FM
MFT0730,2018,1,MFT,4,1,FM
MFT0731,2015,1,MFT,1,1,FM
MFT0731,2016,1,MFT,1,1,FM
MFT0731,2017,1,MFT,2,1,FM
MFT0732,2012,1,MFT,9,1,FM
MFT0732,2013,4,MFT,7,1,FM
MFT0732,2014,5,MFT,9,1,FM
MFT0732,2015,7,MFT,12,1,FM
MFT0732,2016,1,MFT,8,1,FM
MFT0732,2017,1,MFT,8,1,FM
MFT0732,2018,1,MFT,9,1,FM
MFT0732,2019,1,MFT,3,1,FM
MFT0733,2012,1,MFT,1,1,FM
MFT0733,2013,2,MFT,2,1,FM
MFT0733,2015,2,MFT,2,1,FM
MFT0733,2017,1,MFT,1,1,FM
MFT0733,2018,1,MFT,1,1,FM
MFT0736,2012,2,MFT,33,1,FM
MFT0742,2012,1,MFT,1,1,FM
MFT0742,2015,1,MFT,4,1,FM
MFT0742,2016,1,MFT,2,1,FM
MFT0742,2017,1,MFT,1,1,FM
MFT0742,2018,1,MFT,1,1,FM
MFT0742,2019,1,MFT,1,1,FM
MFT0742,2020,1,MFT,3,1,FM
MFT0743,2012,1,MFT,1,1,FM
MFT0743,2013,1,MFT,2,1,FM
MFT0743,2014,1,MFT,2,1,FM
MFT0743,2015,1,MFT,2,1,FM
MFT0743,2018,1,MFT,2,1,FM
MFT0743,2020,1,MFT,1,1,FM
MFT0744,2012,1,MFT,2,1,FM
MFT0744,2013,1,MFT,2,1,FM
MFT0744,2014,1,MFT,1,1,FM
MFT0744,2016,1,MFT,2,1,FM
MFT0744,2017,1,MFT,2,1,FM
MFT0744,2018,1,MFT,5,1,FM
MFT0744,2020,1,MFT,2,1,FM
MFT0745,2012,1,MFT,2,1,FM
MFT0745,2013,1,MFT,2,1,FM
MFT0745,2014,1,MFT,2,1,FM
MFT0745,2015,1,MFT,3,1,FM
MFT0745,2016,1,MFT,1,1,FM
MFT0745,2018,1,MFT,1,1,FM
MFT0745,2020,1,MFT,2,1,FM
MFT0746,2012,1,MFT,2,1,FM
MFT0746,2014,1,MFT,3,1,FM
MFT0747,2012,1,MFT,1,1,FM
MFT0747,2013,1,MFT,1,1,FM
MFT0747,2014,1,MFT,1,1,FM
MFT0747,2016,1,MFT,4,1,FM
MFT0747,2017,1,MFT,1,1,FM
MFT0747,2018,1,MFT,1,1,FM
MFT0747,2019,1,MFT,1,1,FM
MFT0747,2020,1,MFT,1,1,FM
MFT0748,2012,1,MFT,1,1,FM
MFT0748,2013,1,MFT,2,1,FM
MFT0748,2015,1,MFT,1,1,FM
MFT0748,2016,1,MFT,3,1,FM
MFT0748,2017,1,MFT,2,1,FM
MFT0748,2018,1,MFT,1,1,FM
MFT0748,2019,1,MFT,1,1,FM
MFT0748,2020,1,MFT,2,1,FM
MFT0749,2012,1,MFT,3,1,FM
MFT0749,2013,1,MFT,1,1,FM
MFT0749,2014,1,MFT,3,1,FM
MFT0749,2015,1,MFT,1,1,FM
MFT0749,2016,1,MFT,2,1,FM
MFT0749,2017,1,MFT,1,1,FM
MFT0749,2018,1,MFT,1,1,FM
MFT0749,2019,1,MFT,1,1,FM
MFT0749,2020,1,MFT,2,1,FM
MFT0750,2012,1,MFT,1,1,FM
MFT0750,2014,1,MFT,2,1,FM
MFT0750,2016,1,MFT,4,1,FM
MFT0750,2017,1,MFT,2,1,FM
MFT0750,2018,1,MFT,2,1,FM
